ROW_TYPE,COLUMN_TYPE,ROW,ROW_BUS,COLUMN,COLUMN_BUS,VALUE
Q,V,29,51,28,314,1000.750962
Q,V,28,314,29,51,999.928116
Q,V,29,51,29,51,-1699.759785
Q,V,31,49,29,51,354.904765
Q,V,38,52,29,51,348.133723
Q,V,30,323,30,323,-998.509645
Q,V,41,50,30,323,1001.490355
Q,V,29,51,31,49,354.187962
Q,V,31,49,31,49,-31054.532627
Q,V,41,50,31,49,607.602954
Q,V,50,9,31,49,30092.875777
Q,V,32,129,32,129,-999.970761
Q,V,51,29,32,129,1000.029239
Q,V,33,316,33,316,-998.908197
Q,V,37,53,33,316,1001.091803
Q,V,34,46,34,46,-598.831099
Q,V,37,53,34,46,321.981448
Q,V,51,29,34,46,278.251344
Q,V,35,156,35,156,-998.675549
Q,V,36,56,35,156,1001.324451
Q,V,35,156,36,56,999.928198
Q,V,36,56,36,56,-1612.360237
Q,V,52,54,36,56,610.738416
Q,V,33,316,37,53,999.983791
Q,V,34,46,37,53,321.841847
Q,V,37,53,37,53,-1835.916787
Q,V,38,52,37,53,253.668725
Q,V,52,54,37,53,264.325874
Q,V,29,51,38,52,348.253513
Q,V,37,53,38,52,252.860798
Q,V,38,52,38,52,-863.019404
Q,V,48,55,38,52,266.597346
Q,V,39,317,39,317,-998.992054
Q,V,40,69,39,317,1001.007946
Q,V,39,317,40,69,999.960032
Q,V,40,69,40,69,-2047.028486
Q,V,41,50,40,69,215.980506
Q,V,49,68,40,69,360.731305
Q,V,124,81,40,69,473.068759
Q,V,30,323,41,50,999.950152
Q,V,31,49,41,50,608.479273
Q,V,40,69,41,50,215.999268
Q,V,41,50,41,50,-2048.525766
Q,V,48,55,41,50,127.000541
Q,V,52,54,41,50,101.254897
Q,V,42,139,42,139,-1000.101949
Q,V,44,39,42,139,999.898051
Q,V,43,321,43,321,-1001.880642
Q,V,45,38,43,321,998.119358
Q,V,42,139,44,39,999.887496
Q,V,44,39,44,39,-1602.538079
Q,V,45,38,44,39,600.482663
Q,V,43,321,45,38,999.978139
Q,V,44,39,45,38,603.779262
Q,V,45,38,45,38,-1996.230458
Q,V,46,37,45,38,137.566768
Q,V,47,67,45,38,162.653880
Q,V,48,55,45,38,102.842507
Q,V,45,38,46,37,138.549753
Q,V,46,37,46,37,-589.026548
Q,V,51,29,46,37,333.921323
Q,V,54,2,46,37,121.403823
Q,V,45,38,47,67,162.358480
Q,V,47,67,47,67,-561.816492
Q,V,49,68,47,67,122.183189
Q,V,120,59,47,67,279.210656
Q,V,38,52,48,55,264.963889
Q,V,41,50,48,55,126.234330
Q,V,45,38,48,55,101.805171
Q,V,48,55,48,55,-664.627756
Q,V,49,68,48,55,80.716056
Q,V,52,54,48,55,131.048367
Q,V,40,69,49,68,361.494644
Q,V,47,67,49,68,121.999838
Q,V,48,55,49,68,81.272660
Q,V,49,68,49,68,-961.328395
Q,V,120,59,49,68,401.310688
Q,V,1,10,50,9,687.238650
Q,V,10,8,50,9,444.201363
Q,V,27,48,50,9,2643.410314
Q,V,31,49,50,9,30092.230447
Q,V,50,9,50,9,-33867.339803
Q,V,10,8,51,29,30000.830089
Q,V,18,30,51,29,1996.624100
Q,V,32,129,51,29,999.950007
Q,V,34,46,51,29,279.053381
Q,V,46,37,51,29,333.085787
Q,V,51,29,51,29,-33610.034092
Q,V,18,30,52,54,87.513964
Q,V,36,56,52,54,612.039304
Q,V,37,53,52,54,263.884239
Q,V,41,50,52,54,101.715004
Q,V,48,55,52,54,132.304695
Q,V,52,54,52,54,-1254.797387
Q,V,54,2,52,54,62.758013
Q,V,1,10,53,6,388.509811
Q,V,2,3,53,6,527.836914
Q,V,6,4,53,6,433.377919
Q,V,10,8,53,6,326.620829
Q,V,53,6,53,6,-31630.420771
Q,V,118,12,53,6,29977.110978
Q,V,24,102,54,2,999.995460
Q,V,26,36,54,2,215.459475
Q,V,46,37,54,2,121.156151
Q,V,52,54,54,2,63.248712
Q,V,54,2,54,2,-1451.200092
Q,V,119,35,54,2,50.864965
Q,V,55,27,55,27,-681.304057
Q,V,56,34,55,27,90.914538
Q,V,118,12,55,27,308.427317
Q,V,125,13,55,27,285.838684
Q,V,19,33,56,34,271.586422
Q,V,20,32,56,34,89.232025
Q,V,22,44,56,34,209.549495
Q,V,25,325,56,34,999.975518
Q,V,26,36,56,34,167.875533
Q,V,55,27,56,34,90.990782
Q,V,56,34,56,34,-2019.613943
Q,V,119,35,56,34,195.916295
Q,V,57,320,57,320,-1001.210380
Q,V,58,62,57,320,998.789620
Q,V,57,320,58,62,999.962065
Q,V,58,62,58,62,-2680.413334
Q,V,59,63,58,62,238.393215
Q,V,60,61,58,62,1340.568169
Q,V,121,60,58,62,108.864077
Q,V,58,62,59,63,240.048735
Q,V,59,63,59,63,-708.675723
Q,V,60,61,59,63,209.109112
Q,V,125,13,59,63,265.969801
Q,V,58,62,60,61,1337.272356
Q,V,59,63,60,61,207.644578
Q,V,60,61,60,61,-3016.327428
Q,V,61,64,60,61,1502.548583
Q,V,60,61,61,64,1506.263668
Q,V,61,64,61,64,-1891.956689
Q,V,63,65,61,64,243.780836
Q,V,121,60,61,64,147.637226
Q,V,62,66,62,66,-1549.283932
Q,V,63,65,62,66,91.025030
Q,V,120,59,62,66,1341.484049
Q,V,121,60,62,66,117.604284
Q,V,61,64,63,65,244.226096
Q,V,62,66,63,65,91.297439
Q,V,63,65,63,65,-823.622007
Q,V,119,35,63,65,488.819329
Q,V,64,82,64,82,-797.679672
Q,V,120,59,64,82,401.339611
Q,V,121,60,64,82,124.922062
Q,V,123,80,64,82,106.538520
Q,V,124,81,64,82,167.290190
Q,V,65,114,65,114,-1000.175215
Q,V,66,14,65,114,999.824785
Q,V,65,114,66,14,999.887480
Q,V,66,14,66,14,-1586.566261
Q,V,68,15,66,14,260.125674
Q,V,82,17,66,14,323.618832
Q,V,67,311,67,311,-1001.190728
Q,V,69,18,67,311,998.809272
Q,V,66,14,68,15,262.714773
Q,V,68,15,68,15,-811.597002
Q,V,69,18,68,15,445.196058
Q,V,95,16,68,15,107.497943
Q,V,67,311,69,18,999.908670
Q,V,68,15,69,18,444.424695
Q,V,69,18,69,18,-1906.351166
Q,V,82,17,69,18,176.616974
Q,V,84,20,69,18,286.975777
Q,V,70,111,70,111,-998.583964
Q,V,72,11,70,111,1001.416036
Q,V,71,319,71,319,-1001.006742
Q,V,80,21,71,319,998.993258
Q,V,70,111,72,11,999.887837
Q,V,72,11,72,11,-1180.652784
Q,V,80,21,72,11,178.101819
Q,V,73,122,73,122,-1000.852287
Q,V,76,22,73,122,999.147713
Q,V,74,23,74,23,-660.814703
Q,V,75,24,74,23,265.750466
Q,V,76,22,74,23,400.797745
Q,V,74,23,75,24,266.130848
Q,V,75,24,75,24,-597.709020
Q,V,76,22,75,24,140.155051
Q,V,77,25,75,24,195.018350
Q,V,73,122,76,22,999.915367
Q,V,74,23,76,22,398.510238
Q,V,75,24,76,22,138.915537
Q,V,76,22,76,22,-2288.341839
Q,V,80,21,76,22,749.683073
Q,V,75,24,77,25,195.771133
Q,V,77,25,77,25,-637.826214
Q,V,79,26,77,25,321.024028
Q,V,80,21,77,25,125.227605
Q,V,78,313,78,313,-1001.570216
Q,V,125,13,78,313,998.429784
Q,V,77,25,79,26,321.638937
Q,V,79,26,79,26,-1010.240873
Q,V,84,20,79,26,149.019116
Q,V,125,13,79,26,543.396493
Q,V,71,319,80,21,999.887292
Q,V,72,11,80,21,181.203243
Q,V,76,22,80,21,749.666435
Q,V,77,25,80,21,123.622929
Q,V,80,21,80,21,-2317.663784
Q,V,81,19,80,21,181.002677
Q,V,84,20,80,21,85.837863
Q,V,80,21,81,19,182.138703
Q,V,81,19,81,19,-466.100206
Q,V,82,17,81,19,199.798471
Q,V,84,20,81,19,86.687442
Q,V,66,14,82,17,325.320691
Q,V,69,18,82,17,176.290698
Q,V,81,19,82,17,199.960193
Q,V,82,17,82,17,-698.049901
Q,V,83,112,83,112,-1000.875507
Q,V,118,12,83,112,999.124493
Q,V,69,18,84,20,288.259997
Q,V,79,26,84,20,148.962927
Q,V,80,21,84,20,87.040947
Q,V,81,19,84,20,87.018828
Q,V,84,20,84,20,-927.936693
Q,V,118,12,84,20,323.076914
Q,V,85,183,85,183,-999.344959
Q,V,86,83,85,183,1000.655041
Q,V,85,183,86,83,999.887666
Q,V,86,83,86,83,-1179.448782
Q,V,91,84,86,83,178.188287
Q,V,87,187,87,187,-1001.434339
Q,V,88,87,87,187,998.565661
Q,V,87,187,88,87,999.949860
Q,V,88,87,88,87,-1664.980517
Q,V,89,86,88,87,664.167867
Q,V,88,87,89,86,667.068496
Q,V,89,86,89,86,-1258.238509
Q,V,90,85,89,86,199.623348
Q,V,93,88,89,86,399.922595
Q,V,89,86,90,85,199.574572
Q,V,90,85,90,85,-560.510302
Q,V,91,84,90,85,363.817120
Q,V,86,83,91,84,180.002383
Q,V,90,85,91,84,362.719321
Q,V,91,84,91,84,-790.576181
Q,V,117,89,91,84,168.229195
Q,V,119,35,91,84,84.712370
Q,V,92,191,92,191,-999.318562
Q,V,94,91,92,191,1000.681438
Q,V,89,86,93,88,399.035844
Q,V,93,88,93,88,-789.116866
Q,V,94,91,93,88,141.729974
Q,V,117,89,93,88,250.589592
Q,V,92,191,94,91,999.950072
Q,V,93,88,94,91,141.078246
Q,V,94,91,94,91,-1766.671246
Q,V,95,16,94,91,66.246683
Q,V,117,89,94,91,558.140400
Q,V,68,15,95,16,107.988474
Q,V,94,91,95,16,66.677969
Q,V,95,16,95,16,-571.885416
Q,V,118,12,95,16,400.671239
Q,V,96,170,96,170,-1000.231055
Q,V,97,70,96,170,999.768945
Q,V,96,170,97,70,999.887467
Q,V,97,70,97,70,-1404.894470
Q,V,113,71,97,70,403.609910
Q,V,98,175,98,175,-1001.173239
Q,V,100,75,98,175,998.826761
Q,V,99,315,99,315,-1001.355284
Q,V,101,74,99,315,998.644716
Q,V,98,175,100,75,999.837659
Q,V,100,75,100,75,-2469.095830
Q,V,101,74,100,75,1470.097290
Q,V,99,315,101,74,999.979465
Q,V,100,75,101,74,1473.050854
Q,V,101,74,101,74,-2751.265773
Q,V,103,73,101,74,280.577036
Q,V,102,322,102,322,-1002.075921
Q,V,104,72,102,322,997.924079
Q,V,101,74,103,73,284.203572
Q,V,103,73,103,73,-571.193293
Q,V,104,72,103,73,290.570178
Q,V,102,322,104,72,999.887051
Q,V,103,73,104,72,291.657239
Q,V,104,72,104,72,-1518.931579
Q,V,109,77,104,72,131.233544
Q,V,113,71,104,72,100.399848
Q,V,105,178,105,178,-998.570967
Q,V,108,78,105,178,1001.429033
Q,V,106,318,106,318,-1000.395960
Q,V,123,80,106,318,999.604040
Q,V,107,79,107,79,-805.151653
Q,V,108,78,107,79,236.206815
Q,V,123,80,107,79,571.829610
Q,V,105,178,108,78,999.884829
Q,V,107,79,108,78,235.422705
Q,V,108,78,108,78,-1732.880461
Q,V,109,77,108,78,362.673387
Q,V,122,76,108,78,133.578326
Q,V,104,72,109,77,132.155145
Q,V,108,78,109,77,365.078864
Q,V,109,77,109,77,-747.943650
Q,V,122,76,109,77,118.043398
Q,V,123,80,109,77,141.476640
Q,V,110,193,110,193,-1000.819791
Q,V,112,93,110,193,999.180209
Q,V,111,324,111,324,-1002.634719
Q,V,116,92,111,324,997.365281
Q,V,110,193,112,93,999.799732
Q,V,112,93,112,93,-1666.255362
Q,V,116,92,112,93,664.721591
Q,V,97,70,113,71,405.993093
Q,V,104,72,113,71,101.190704
Q,V,113,71,113,71,-868.015368
Q,V,116,92,113,71,206.793327
Q,V,122,76,113,71,161.578540
Q,V,114,312,114,312,-1001.053825
Q,V,115,90,114,312,998.946175
Q,V,114,312,115,90,999.987474
Q,V,115,90,115,90,-1520.777228
Q,V,116,92,115,90,75.694045
Q,V,117,89,115,90,132.672639
Q,V,118,12,115,90,318.148166
Q,V,111,324,116,92,999.981905
Q,V,112,93,116,92,667.790050
Q,V,113,71,116,92,207.469475
Q,V,115,90,116,92,75.355211
Q,V,116,92,116,92,-2089.411463
Q,V,117,89,116,92,151.796051
Q,V,91,84,117,89,168.034117
Q,V,93,88,117,89,250.070838
Q,V,94,91,117,89,559.774723
Q,V,115,90,117,89,132.373487
Q,V,116,92,117,89,152.484582
Q,V,117,89,117,89,-1258.945949
Q,V,53,6,118,12,29974.533129
Q,V,55,27,118,12,307.740581
Q,V,83,112,118,12,999.887322
Q,V,84,20,118,12,322.796834
Q,V,95,16,118,12,400.363025
Q,V,115,90,118,12,317.962589
Q,V,118,12,118,12,-32323.752261
Q,V,54,2,119,35,50.846236
Q,V,56,34,119,35,194.520085
Q,V,63,65,119,35,489.700990
Q,V,91,84,119,35,84.642789
Q,V,119,35,119,35,-816.531245
Q,V,1,10,120,59,30036.665578
Q,V,47,67,120,59,278.852542
Q,V,49,68,120,59,401.390885
Q,V,62,66,120,59,1340.850496
Q,V,64,82,120,59,401.377060
Q,V,120,59,120,59,-32454.550060
Q,V,58,62,121,60,108.996482
Q,V,61,64,121,60,147.762653
Q,V,62,66,121,60,118.080065
Q,V,64,82,121,60,125.492409
Q,V,121,60,121,60,-655.494894
Q,V,122,76,121,60,161.865259
Q,V,108,78,122,76,133.904780
Q,V,109,77,122,76,117.533272
Q,V,113,71,122,76,161.595233
Q,V,121,60,122,76,160.653218
Q,V,122,76,122,76,-801.588704
Q,V,124,81,122,76,231.708828
Q,V,64,82,123,80,106.687207
Q,V,106,318,123,80,999.955788
Q,V,107,79,123,80,572.023088
Q,V,109,77,123,80,141.055491
Q,V,123,80,123,80,-2265.694950
Q,V,124,81,123,80,451.617987
Q,V,40,69,124,81,472.265819
Q,V,64,82,124,81,166.841923
Q,V,122,76,124,81,230.520021
Q,V,123,80,124,81,449.035215
Q,V,124,81,124,81,-1278.367296
Q,V,55,27,125,13,284.987060
Q,V,59,63,125,13,265.482060
Q,V,78,313,125,13,999.862646
Q,V,79,26,125,13,542.103269
Q,V,125,13,125,13,-2091.992229
Q,V,126,94,126,94,-956.846444
Q,V,127,194,126,94,999.163262
Q,V,126,94,127,194,977.186519
Q,V,127,194,127,194,-1022.813481
Q,V,128,201,128,201,-589.174442
Q,V,129,202,128,201,661.831252
Q,V,128,201,129,202,660.602127
Q,V,129,202,129,202,-672.731207
Q,V,130,301,130,301,-589.949895
Q,V,131,302,130,301,661.837310
Q,V,130,301,131,302,661.020859
Q,V,131,302,131,302,-672.312474
